sample_id,dataset_source,split_hint,mixed_wav_path,source_track_1_path,source_track_2_path,deployable_map_path,analysis_teacher_map_path,reference_type,overlap_ratio,dominance_type,target_family,oracle_route,route_gap,mixed_cer,separated_cer,cleaned_cer,mixed_regret,separated_regret,cleaned_regret,review_needed,source_utterance_ids,counterfactual_family_id,target_task,target_path,target_quality,target_scope,student_input_policy,logmel_mean,logmel_std,logmel_p90,overlap_proxy_mean,overlap_proxy_std,overlap_proxy_p90,uncertainty_proxy_mean,uncertainty_proxy_std,uncertainty_proxy_p90,overlap_uncertainty_product
controlled_route_sensitive_v2_0043,controlled_route_sensitive_v2_real_whisper,dev,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0043.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0043.npy,silver_plus_unverified,0.45,balanced,cleaned_win_anchor,separated,0.0,0.714286,0.333333,0.333333,0.380953,0.0,0.0,True,con_010|pro_005,controlled_route_sensitive_v2_candidate_0043,ROUTE_REGRET,resources/generative_audiodepth_targets/route_regret/controlled_route_sensitive_v2_0043.npy,real_whisper_sample_level_regret,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.198612,0.155658,0.356863,0.602681,0.303511,0.933333,0.386765,0.268016,0.784314,0.176887
controlled_route_sensitive_v2_0043,controlled_route_sensitive_v2_real_whisper,dev,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0043_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0043.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0043.npy,silver_plus_unverified,0.45,balanced,cleaned_win_anchor,separated,0.0,0.714286,0.333333,0.333333,0.380953,0.0,0.0,True,con_010|pro_005,controlled_route_sensitive_v2_candidate_0043,REVIEW_RISK,resources/generative_audiodepth_targets/review_risk/controlled_route_sensitive_v2_0043.npy,stage2_review_guard_heuristic,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.198612,0.155658,0.356863,0.602681,0.303511,0.933333,0.386765,0.268016,0.784314,0.176887
controlled_route_sensitive_v2_0024,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0024.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0024.npy,silver_plus_unverified,0.5,balanced,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_002|pro_009,controlled_route_sensitive_v2_candidate_0024,OVERLAP_MAP,resources/generative_audiodepth_targets/overlap_map/controlled_route_sensitive_v2_0024.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.452412,0.128044,0.623529,0.58848,0.179225,0.796078,0.479396,0.148123,0.678431,0.272372
controlled_route_sensitive_v2_0024,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0024.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0024.npy,silver_plus_unverified,0.5,balanced,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_002|pro_009,controlled_route_sensitive_v2_candidate_0024,DOMINANCE_MAP,resources/generative_audiodepth_targets/dominance_map/controlled_route_sensitive_v2_0024.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.452412,0.128044,0.623529,0.58848,0.179225,0.796078,0.479396,0.148123,0.678431,0.272372
controlled_route_sensitive_v2_0024,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0024.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0024.npy,silver_plus_unverified,0.5,balanced,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_002|pro_009,controlled_route_sensitive_v2_candidate_0024,UNCERTAINTY_MAP,resources/generative_audiodepth_targets/uncertainty_map/controlled_route_sensitive_v2_0024.npy,weak_uncertainty_target,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.452412,0.128044,0.623529,0.58848,0.179225,0.796078,0.479396,0.148123,0.678431,0.272372
controlled_route_sensitive_v2_0024,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0024.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0024.npy,silver_plus_unverified,0.5,balanced,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_002|pro_009,controlled_route_sensitive_v2_candidate_0024,ROUTE_REGRET,resources/generative_audiodepth_targets/route_regret/controlled_route_sensitive_v2_0024.npy,real_whisper_sample_level_regret,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.452412,0.128044,0.623529,0.58848,0.179225,0.796078,0.479396,0.148123,0.678431,0.272372
controlled_route_sensitive_v2_0024,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0024_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0024.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0024.npy,silver_plus_unverified,0.5,balanced,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_002|pro_009,controlled_route_sensitive_v2_candidate_0024,REVIEW_RISK,resources/generative_audiodepth_targets/review_risk/controlled_route_sensitive_v2_0024.npy,stage2_review_guard_heuristic,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.452412,0.128044,0.623529,0.58848,0.179225,0.796078,0.479396,0.148123,0.678431,0.272372
controlled_route_sensitive_v2_0052,controlled_route_sensitive_v2_real_whisper,dev,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0052.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0052.npy,silver_plus_unverified,0.3,speaker_A_dominant,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_008|pro_008,controlled_route_sensitive_v2_candidate_0052,OVERLAP_MAP,resources/generative_audiodepth_targets/overlap_map/controlled_route_sensitive_v2_0052.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.452053,0.139131,0.639216,0.562132,0.193319,0.803922,0.519884,0.163166,0.717647,0.283126
controlled_route_sensitive_v2_0052,controlled_route_sensitive_v2_real_whisper,dev,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0052.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0052.npy,silver_plus_unverified,0.3,speaker_A_dominant,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_008|pro_008,controlled_route_sensitive_v2_candidate_0052,DOMINANCE_MAP,resources/generative_audiodepth_targets/dominance_map/controlled_route_sensitive_v2_0052.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.452053,0.139131,0.639216,0.562132,0.193319,0.803922,0.519884,0.163166,0.717647,0.283126
controlled_route_sensitive_v2_0052,controlled_route_sensitive_v2_real_whisper,dev,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0052.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0052.npy,silver_plus_unverified,0.3,speaker_A_dominant,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_008|pro_008,controlled_route_sensitive_v2_candidate_0052,UNCERTAINTY_MAP,resources/generative_audiodepth_targets/uncertainty_map/controlled_route_sensitive_v2_0052.npy,weak_uncertainty_target,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.452053,0.139131,0.639216,0.562132,0.193319,0.803922,0.519884,0.163166,0.717647,0.283126
controlled_route_sensitive_v2_0052,controlled_route_sensitive_v2_real_whisper,dev,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0052.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0052.npy,silver_plus_unverified,0.3,speaker_A_dominant,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_008|pro_008,controlled_route_sensitive_v2_candidate_0052,ROUTE_REGRET,resources/generative_audiodepth_targets/route_regret/controlled_route_sensitive_v2_0052.npy,real_whisper_sample_level_regret,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.452053,0.139131,0.639216,0.562132,0.193319,0.803922,0.519884,0.163166,0.717647,0.283126
controlled_route_sensitive_v2_0052,controlled_route_sensitive_v2_real_whisper,dev,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0052_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0052.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0052.npy,silver_plus_unverified,0.3,speaker_A_dominant,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_008|pro_008,controlled_route_sensitive_v2_candidate_0052,REVIEW_RISK,resources/generative_audiodepth_targets/review_risk/controlled_route_sensitive_v2_0052.npy,stage2_review_guard_heuristic,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.452053,0.139131,0.639216,0.562132,0.193319,0.803922,0.519884,0.163166,0.717647,0.283126
controlled_route_sensitive_v2_0023,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0023.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0023.npy,silver_plus_unverified,0.35,balanced,cleaned_win_anchor,separated,0.0,0.333333,0.2,0.2,0.133333,0.0,0.0,True,con_001|pro_003,controlled_route_sensitive_v2_candidate_0023,OVERLAP_MAP,resources/generative_audiodepth_targets/overlap_map/controlled_route_sensitive_v2_0023.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.229839,0.140444,0.372549,0.627405,0.276204,0.945098,0.370833,0.220903,0.709804,0.18612
controlled_route_sensitive_v2_0023,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0023.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0023.npy,silver_plus_unverified,0.35,balanced,cleaned_win_anchor,separated,0.0,0.333333,0.2,0.2,0.133333,0.0,0.0,True,con_001|pro_003,controlled_route_sensitive_v2_candidate_0023,DOMINANCE_MAP,resources/generative_audiodepth_targets/dominance_map/controlled_route_sensitive_v2_0023.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.229839,0.140444,0.372549,0.627405,0.276204,0.945098,0.370833,0.220903,0.709804,0.18612
controlled_route_sensitive_v2_0023,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0023.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0023.npy,silver_plus_unverified,0.35,balanced,cleaned_win_anchor,separated,0.0,0.333333,0.2,0.2,0.133333,0.0,0.0,True,con_001|pro_003,controlled_route_sensitive_v2_candidate_0023,UNCERTAINTY_MAP,resources/generative_audiodepth_targets/uncertainty_map/controlled_route_sensitive_v2_0023.npy,weak_uncertainty_target,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.229839,0.140444,0.372549,0.627405,0.276204,0.945098,0.370833,0.220903,0.709804,0.18612
controlled_route_sensitive_v2_0023,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0023.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0023.npy,silver_plus_unverified,0.35,balanced,cleaned_win_anchor,separated,0.0,0.333333,0.2,0.2,0.133333,0.0,0.0,True,con_001|pro_003,controlled_route_sensitive_v2_candidate_0023,ROUTE_REGRET,resources/generative_audiodepth_targets/route_regret/controlled_route_sensitive_v2_0023.npy,real_whisper_sample_level_regret,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.229839,0.140444,0.372549,0.627405,0.276204,0.945098,0.370833,0.220903,0.709804,0.18612
controlled_route_sensitive_v2_0023,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0023_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0023.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0023.npy,silver_plus_unverified,0.35,balanced,cleaned_win_anchor,separated,0.0,0.333333,0.2,0.2,0.133333,0.0,0.0,True,con_001|pro_003,controlled_route_sensitive_v2_candidate_0023,REVIEW_RISK,resources/generative_audiodepth_targets/review_risk/controlled_route_sensitive_v2_0023.npy,stage2_review_guard_heuristic,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.229839,0.140444,0.372549,0.627405,0.276204,0.945098,0.370833,0.220903,0.709804,0.18612
controlled_route_sensitive_v2_0020,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0020.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0020.npy,silver_plus_unverified,0.3,speaker_B_dominant,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_009|pro_002,controlled_route_sensitive_v2_candidate_0020,OVERLAP_MAP,resources/generative_audiodepth_targets/overlap_map/controlled_route_sensitive_v2_0020.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.445771,0.156281,0.654902,0.639782,0.203847,0.870588,0.478232,0.199717,0.74902,0.29058
controlled_route_sensitive_v2_0020,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0020.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0020.npy,silver_plus_unverified,0.3,speaker_B_dominant,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_009|pro_002,controlled_route_sensitive_v2_candidate_0020,DOMINANCE_MAP,resources/generative_audiodepth_targets/dominance_map/controlled_route_sensitive_v2_0020.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.445771,0.156281,0.654902,0.639782,0.203847,0.870588,0.478232,0.199717,0.74902,0.29058
controlled_route_sensitive_v2_0020,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0020.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0020.npy,silver_plus_unverified,0.3,speaker_B_dominant,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_009|pro_002,controlled_route_sensitive_v2_candidate_0020,UNCERTAINTY_MAP,resources/generative_audiodepth_targets/uncertainty_map/controlled_route_sensitive_v2_0020.npy,weak_uncertainty_target,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.445771,0.156281,0.654902,0.639782,0.203847,0.870588,0.478232,0.199717,0.74902,0.29058
controlled_route_sensitive_v2_0020,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0020.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0020.npy,silver_plus_unverified,0.3,speaker_B_dominant,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_009|pro_002,controlled_route_sensitive_v2_candidate_0020,ROUTE_REGRET,resources/generative_audiodepth_targets/route_regret/controlled_route_sensitive_v2_0020.npy,real_whisper_sample_level_regret,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.445771,0.156281,0.654902,0.639782,0.203847,0.870588,0.478232,0.199717,0.74902,0.29058
controlled_route_sensitive_v2_0020,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0020_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0020.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0020.npy,silver_plus_unverified,0.3,speaker_B_dominant,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_009|pro_002,controlled_route_sensitive_v2_candidate_0020,REVIEW_RISK,resources/generative_audiodepth_targets/review_risk/controlled_route_sensitive_v2_0020.npy,stage2_review_guard_heuristic,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.445771,0.156281,0.654902,0.639782,0.203847,0.870588,0.478232,0.199717,0.74902,0.29058
controlled_route_sensitive_v2_0030,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0030.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0030.npy,silver_plus_unverified,0.85,speaker_A_dominant,separated_win_anchor,separated,0.0,1.0,0.32,0.32,0.68,0.0,0.0,True,con_008|pro_011,controlled_route_sensitive_v2_candidate_0030,OVERLAP_MAP,resources/generative_audiodepth_targets/overlap_map/controlled_route_sensitive_v2_0030.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.40708,0.147362,0.6,0.687485,0.207312,0.886275,0.408104,0.188561,0.690196,0.259568
controlled_route_sensitive_v2_0030,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0030.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0030.npy,silver_plus_unverified,0.85,speaker_A_dominant,separated_win_anchor,separated,0.0,1.0,0.32,0.32,0.68,0.0,0.0,True,con_008|pro_011,controlled_route_sensitive_v2_candidate_0030,DOMINANCE_MAP,resources/generative_audiodepth_targets/dominance_map/controlled_route_sensitive_v2_0030.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.40708,0.147362,0.6,0.687485,0.207312,0.886275,0.408104,0.188561,0.690196,0.259568
controlled_route_sensitive_v2_0030,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0030.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0030.npy,silver_plus_unverified,0.85,speaker_A_dominant,separated_win_anchor,separated,0.0,1.0,0.32,0.32,0.68,0.0,0.0,True,con_008|pro_011,controlled_route_sensitive_v2_candidate_0030,UNCERTAINTY_MAP,resources/generative_audiodepth_targets/uncertainty_map/controlled_route_sensitive_v2_0030.npy,weak_uncertainty_target,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.40708,0.147362,0.6,0.687485,0.207312,0.886275,0.408104,0.188561,0.690196,0.259568
controlled_route_sensitive_v2_0030,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0030.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0030.npy,silver_plus_unverified,0.85,speaker_A_dominant,separated_win_anchor,separated,0.0,1.0,0.32,0.32,0.68,0.0,0.0,True,con_008|pro_011,controlled_route_sensitive_v2_candidate_0030,ROUTE_REGRET,resources/generative_audiodepth_targets/route_regret/controlled_route_sensitive_v2_0030.npy,real_whisper_sample_level_regret,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.40708,0.147362,0.6,0.687485,0.207312,0.886275,0.408104,0.188561,0.690196,0.259568
controlled_route_sensitive_v2_0030,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0030_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0030.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0030.npy,silver_plus_unverified,0.85,speaker_A_dominant,separated_win_anchor,separated,0.0,1.0,0.32,0.32,0.68,0.0,0.0,True,con_008|pro_011,controlled_route_sensitive_v2_candidate_0030,REVIEW_RISK,resources/generative_audiodepth_targets/review_risk/controlled_route_sensitive_v2_0030.npy,stage2_review_guard_heuristic,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.40708,0.147362,0.6,0.687485,0.207312,0.886275,0.408104,0.188561,0.690196,0.259568
controlled_route_sensitive_v2_0021,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0021_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0021_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0021_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0021.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0021.npy,silver_plus_unverified,0.05,speaker_B_dominant,mixed_win_anchor,mixed,0.863636,0.136364,1.0,1.0,0.0,0.863636,0.863636,False,con_010|pro_008,controlled_route_sensitive_v2_candidate_0021,OVERLAP_MAP,resources/generative_audiodepth_targets/overlap_map/controlled_route_sensitive_v2_0021.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.111371,0.177135,0.313726,0.416927,0.216014,0.729412,0.365457,0.265254,0.756863,0.159915
