sample_id,split,overlap_tier,best_route_label,mixed_cer,separated_cer,cleaned_cer,map_path_deployable,map_path_logmel,map_path_analysis,duration,mean_energy,max_energy,spectral_flux_mean,spectral_flux_std,overlap_proxy_mean,overlap_proxy_max,uncertainty_proxy_mean,uncertainty_proxy_max,energy_norm_mean,mixed_segment_count,separated_segment_count,cleaned_removed_count,length_ratio,repetition_score,method_disagreement_score,separated_length,mixed_length,cleaned_length,selected_method_v2,decision_rule_v2
SyntheticMidOverlap_dev_03,dev,SyntheticMidOverlap,mixed,0.15,0.2,0.2,resources/audio_depth_maps/deployable/SyntheticMidOverlap_dev_03.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_dev_03.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_dev_03.npy,3.622125,0.014465385116636753,0.047896500676870346,0.028601573780179024,0.07783246040344238,0.3486519753932953,0.9607843160629272,0.25784316658973694,0.6549019813537598,0.3506038188934326,2.0,2.0,0.0,1.863636,0.8636363636363636,38.0,41.0,22.0,41.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_dev_04,dev,SyntheticMidOverlap,separated,0.277778,0.111111,0.111111,resources/audio_depth_maps/deployable/SyntheticMidOverlap_dev_04.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_dev_04.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_dev_04.npy,3.863125,0.013156235218048096,0.051600128412246704,0.02801879309117794,0.07681896537542343,0.2604575455188751,0.9803921580314636,0.24370916187763214,0.7490196228027344,0.25718140602111816,2.0,2.0,0.0,2.047619,1.0476190476190477,44.0,43.0,21.0,43.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_dev_05,dev,SyntheticMidOverlap,separated,0.2,0.04,0.04,resources/audio_depth_maps/deployable/SyntheticMidOverlap_dev_05.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_dev_05.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_dev_05.npy,4.7019375,0.015288504771888256,0.05691508203744888,0.02829151228070259,0.07769570499658585,0.2893791198730469,0.8745098114013672,0.23941995203495026,0.572549045085907,0.27264678478240967,3.0,2.0,0.0,2.083333,1.0833333333333333,52.0,50.0,24.0,50.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_dev_06,dev,SyntheticMidOverlap,separated,0.428571,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticMidOverlap_dev_06.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_dev_06.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_dev_06.npy,4.4289375,0.013662643730640411,0.056326817721128464,0.028155269101262093,0.077105313539505,0.2599673271179199,0.9529411792755127,0.19575165212154388,0.6000000238418579,0.2708713412284851,2.0,2.0,0.0,2.875,1.875,60.0,46.0,16.0,46.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_dev_07,dev,SyntheticMidOverlap,separated,0.555556,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticMidOverlap_dev_07.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_dev_07.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_dev_07.npy,3.0834375,0.013129248283803463,0.04017093777656555,0.033405762165784836,0.08512550592422485,0.3261437714099884,0.9843137264251709,0.2490604668855667,0.6235294342041016,0.32469770312309265,1.0,2.0,0.0,4.777778,3.7777777777777777,68.0,43.0,9.0,43.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_dev_08,dev,SyntheticMidOverlap,separated,0.3,0.2,0.2,resources/audio_depth_maps/deployable/SyntheticMidOverlap_dev_08.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_dev_08.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_dev_08.npy,2.4244375,0.020619826391339302,0.09189432859420776,0.032387420535087585,0.08360552787780762,0.24906045198440552,0.9921568632125854,0.2423611283302307,0.8666666746139526,0.22783470153808594,2.0,2.0,0.0,2.263158,1.263157894736842,48.0,43.0,19.0,43.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_dev_09,dev,SyntheticMidOverlap,separated,0.785714,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticMidOverlap_dev_09.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_dev_09.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_dev_09.npy,2.213125,0.02674855664372444,0.10367300361394882,0.029486728832125664,0.08103431761264801,0.2737337052822113,0.9764705896377563,0.2133578509092331,0.8627451062202454,0.26618993282318115,1.0,2.0,0.0,9.75,8.75,70.0,39.0,4.0,39.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_dev_10,dev,SyntheticMidOverlap,mixed,0.290323,0.290323,0.290323,resources/audio_depth_maps/deployable/SyntheticMidOverlap_dev_10.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_dev_10.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_dev_10.npy,5.9725,0.012197594158351421,0.06746912002563477,0.027896922081708908,0.0771506130695343,0.2535130977630615,0.8823529481887817,0.2568627595901489,0.6627451181411743,0.22834955155849457,3.0,2.0,0.0,1.454545,0.45454545454545453,30.0,48.0,33.0,48.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_test_01,test,SyntheticMidOverlap,mixed,0.228571,4.342857,0.428571,resources/audio_depth_maps/deployable/SyntheticMidOverlap_test_01.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_test_01.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_test_01.npy,4.8884375,0.01567527838051319,0.06539810448884964,0.028710946440696716,0.07638401538133621,0.277165025472641,0.9647058844566345,0.23112745583057404,0.6352941393852234,0.26919516921043396,3.0,25.0,21.0,18.703704,17.703703703703702,536.0,505.0,27.0,85.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_test_02,test,SyntheticMidOverlap,mixed,0.12,0.76,0.76,resources/audio_depth_maps/deployable/SyntheticMidOverlap_test_02.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_test_02.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_test_02.npy,5.35675,0.01116593275219202,0.07743798941373825,0.026812536641955376,0.0749925971031189,0.2070261687040329,0.9803921580314636,0.2197304219007492,0.6509804129600525,0.1926480531692505,2.0,2.0,0.0,2.041667,1.0416666666666667,50.0,49.0,24.0,49.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_test_03,test,SyntheticMidOverlap,separated,0.4,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticMidOverlap_test_03.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_test_03.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_test_03.npy,4.7749375,0.011647981591522694,0.08645069599151611,0.025856751948595047,0.07473982870578766,0.19771243631839752,0.9764705896377563,0.18721406161785126,0.6235294342041016,0.18530230224132538,2.0,2.0,0.0,1.774194,0.7741935483870968,48.0,55.0,31.0,55.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_test_04,test,SyntheticMidOverlap,separated,0.368421,0.052632,0.052632,resources/audio_depth_maps/deployable/SyntheticMidOverlap_test_04.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_test_04.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_test_04.npy,3.2014375,0.014856602996587753,0.055297691375017166,0.028219670057296753,0.07542002201080322,0.3017565608024597,0.9921568632125854,0.2470179796218872,0.729411780834198,0.28382208943367004,2.0,2.0,0.0,2.588235,1.588235294117647,54.0,44.0,17.0,44.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_test_05,test,SyntheticMidOverlap,separated,0.7,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticMidOverlap_test_05.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_test_05.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_test_05.npy,2.9151875,0.015088817104697227,0.04993885010480881,0.03175065293908119,0.08088471740484238,0.3087010085582733,0.9803921580314636,0.30600491166114807,0.7764706015586853,0.3097924292087555,1.0,2.0,0.0,6.428571,5.428571428571429,76.0,45.0,7.0,45.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_test_06,test,SyntheticMidOverlap,separated,0.423077,0.038462,0.038462,resources/audio_depth_maps/deployable/SyntheticMidOverlap_test_06.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_test_06.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_test_06.npy,4.344375,0.014501472003757954,0.07074961811304092,0.028947269544005394,0.07994213700294495,0.24395425617694855,0.8509804010391235,0.2247549295425415,0.5568627715110779,0.23674088716506958,1.0,2.0,0.0,3.058824,2.0588235294117645,70.0,52.0,17.0,52.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_test_07,test,SyntheticMidOverlap,separated,0.708333,0.291667,0.291667,resources/audio_depth_maps/deployable/SyntheticMidOverlap_test_07.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_test_07.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_test_07.npy,3.815375,0.013902280479669571,0.056326817721128464,0.027568472549319267,0.07872240990400314,0.27030232548713684,0.9411764740943909,0.21388889849185944,0.6392157077789307,0.27464228868484497,1.0,2.0,0.0,6.125,5.125,82.0,49.0,8.0,49.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_test_08,test,SyntheticMidOverlap,separated,0.277778,0.222222,0.222222,resources/audio_depth_maps/deployable/SyntheticMidOverlap_test_08.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_test_08.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_test_08.npy,3.204375,0.013500954024493694,0.048046138137578964,0.031350888311862946,0.08288394659757614,0.3237336575984955,0.9647058844566345,0.28455886244773865,0.7607843279838562,0.32087552547454834,3.0,2.0,0.0,2.052632,1.0526315789473684,40.0,39.0,19.0,39.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_test_09,test,SyntheticMidOverlap,separated,0.409091,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticMidOverlap_test_09.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_test_09.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_test_09.npy,3.4956875,0.013133419677615166,0.0662534162402153,0.030614405870437622,0.08358310908079147,0.24930556118488312,0.9529411792755127,0.2349264770746231,0.6980392336845398,0.2510630488395691,2.0,2.0,0.0,1.958333,0.9583333333333334,46.0,47.0,24.0,47.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticMidOverlap_test_10,test,SyntheticMidOverlap,separated,0.9,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticMidOverlap_test_10.npy,resources/audio_depth_maps/logmel/SyntheticMidOverlap_test_10.npy,resources/audio_depth_maps/analysis/SyntheticMidOverlap_test_10.npy,4.024625,0.019952047616243362,0.10367300361394882,0.026164835318922997,0.0750436931848526,0.21119283139705658,0.9921568632125854,0.19808007776737213,0.7686274647712708,0.20391523838043213,1.0,2.0,0.0,11.25,10.25,82.0,45.0,4.0,45.0,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper"
SyntheticNoOverlap_dev_01,dev,SyntheticNoOverlap,separated,0.03125,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticNoOverlap_dev_01.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_dev_01.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_dev_01.npy,7.0666875,0.008758696727454662,0.06621594727039337,0.026238294318318367,0.07497081160545349,0.22373367846012115,0.8352941274642944,0.2104983925819397,0.7137255072593689,0.2066851556301117,2.0,2.0,0.0,1.727273,0.7272727272727273,48.0,57.0,33.0,57.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_dev_02,dev,SyntheticNoOverlap,mixed,0.423077,5.307692,0.884615,resources/audio_depth_maps/deployable/SyntheticNoOverlap_dev_02.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_dev_02.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_dev_02.npy,5.7224375,0.009133094921708107,0.06716980785131454,0.02575598657131195,0.07611937820911407,0.19268792867660522,0.9686274528503418,0.2080882340669632,0.6196078658103943,0.19083808362483978,2.0,28.0,25.0,17.1,16.1,516.0,513.0,30.0,63.0,mixed_whisper,overlap_level==0 and repeated hallucinations are high; fall back to mixed_whisper
SyntheticNoOverlap_dev_03,dev,SyntheticNoOverlap,separated,0.2,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticNoOverlap_dev_03.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_dev_03.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_dev_03.npy,4.4634375,0.012245023623108864,0.0476241409778595,0.02653265744447708,0.07654717564582825,0.32344773411750793,0.9176470637321472,0.24660949409008026,0.5686274766921997,0.3146956264972687,2.0,2.0,0.0,2.705882,1.7058823529411764,58.0,46.0,17.0,46.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_dev_04,dev,SyntheticNoOverlap,separated,0.5,0.111111,0.111111,resources/audio_depth_maps/deployable/SyntheticNoOverlap_dev_04.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_dev_04.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_dev_04.npy,4.7405,0.011079981923103333,0.05129160359501839,0.026048079133033752,0.07569612562656403,0.25604578852653503,0.9843137264251709,0.239215686917305,0.6627451181411743,0.2463424801826477,1.0,2.0,0.0,4.3,3.3,66.0,43.0,10.0,43.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_dev_05,dev,SyntheticNoOverlap,separated,0.04,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticNoOverlap_dev_05.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_dev_05.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_dev_05.npy,5.7001875,0.012964162044227123,0.05691508203744888,0.02627432532608509,0.07618162035942078,0.2827205955982208,0.8784313797950745,0.24146242439746857,0.5529412031173706,0.278152197599411,2.0,2.0,0.0,1.923077,0.9230769230769231,48.0,50.0,26.0,50.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_dev_06,dev,SyntheticNoOverlap,mixed,0.0,0.142857,0.142857,resources/audio_depth_maps/deployable/SyntheticNoOverlap_dev_06.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_dev_06.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_dev_06.npy,5.4653125,0.011819150298833847,0.056326817721128464,0.027142854407429695,0.07689569145441055,0.2422385811805725,0.9137254953384399,0.22062909603118896,0.5686274766921997,0.2509177625179291,2.0,2.0,0.0,2.142857,1.1428571428571428,48.0,45.0,21.0,45.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_dev_07,dev,SyntheticNoOverlap,mixed,0.0,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticNoOverlap_dev_07.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_dev_07.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_dev_07.npy,3.9503125,0.010782486759126186,0.04017093777656555,0.030099686235189438,0.08211459964513779,0.284722238779068,0.9450980424880981,0.24636439979076385,0.6823529601097107,0.29295873641967773,2.0,2.0,0.0,2.388889,1.3888888888888888,50.0,43.0,18.0,43.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_dev_08,dev,SyntheticNoOverlap,separated,0.2,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticNoOverlap_dev_08.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_dev_08.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_dev_08.npy,3.203375,0.01748240739107132,0.08799109607934952,0.030488016083836555,0.08310212194919586,0.2629084885120392,0.9372549057006836,0.2761029601097107,0.8823529481887817,0.23198935389518738,2.0,2.0,0.0,2.5,1.5,54.0,45.0,18.0,45.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_dev_09,dev,SyntheticNoOverlap,separated,0.785714,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticNoOverlap_dev_09.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_dev_09.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_dev_09.npy,3.0536875,0.02057931199669838,0.10367300361394882,0.0252095814794302,0.07645517587661743,0.23394609987735748,0.9843137264251709,0.21143792569637299,0.8156862854957581,0.22616904973983765,1.0,2.0,0.0,9.75,8.75,70.0,39.0,4.0,39.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_dev_10,dev,SyntheticNoOverlap,mixed,0.225806,6.096774,0.806452,resources/audio_depth_maps/deployable/SyntheticNoOverlap_dev_10.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_dev_10.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_dev_10.npy,7.256125,0.010598442517220974,0.06746912002563477,0.02629690244793892,0.07579027116298676,0.27030229568481445,0.9333333373069763,0.24048204720020294,0.5647059082984924,0.24137981235980988,2.0,28.0,25.0,18.032258,17.032258064516128,556.0,559.0,31.0,59.0,mixed_whisper,overlap_level==0 and repeated hallucinations are high; fall back to mixed_whisper
SyntheticNoOverlap_test_01,test,SyntheticNoOverlap,mixed,0.228571,3.142857,0.457143,resources/audio_depth_maps/deployable/SyntheticNoOverlap_test_01.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_test_01.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_test_01.npy,6.0825,0.01299850270152092,0.06539810448884964,0.026112588122487068,0.07454077899456024,0.2696487009525299,0.9450980424880981,0.2246323823928833,0.6549019813537598,0.26805680990219116,3.0,17.0,13.0,13.814815,12.814814814814815,406.0,373.0,27.0,87.0,mixed_whisper,overlap_level==0 and repeated hallucinations are high; fall back to mixed_whisper
SyntheticNoOverlap_test_02,test,SyntheticNoOverlap,mixed,0.08,0.8,0.8,resources/audio_depth_maps/deployable/SyntheticNoOverlap_test_02.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_test_02.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_test_02.npy,6.7863125,0.009117534384131432,0.07765849679708481,0.02451961860060692,0.0725354254245758,0.19154413044452667,0.9372549057006836,0.20735295116901398,0.615686297416687,0.17712204158306122,2.0,2.0,0.0,2.0,1.0,50.0,50.0,25.0,50.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_test_03,test,SyntheticNoOverlap,separated,0.266667,0.033333,0.033333,resources/audio_depth_maps/deployable/SyntheticNoOverlap_test_03.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_test_03.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_test_03.npy,6.380625,0.009398029185831547,0.08616888523101807,0.024303220212459564,0.07307884842157364,0.17667484283447266,0.8901960849761963,0.19370917975902557,0.6078431606292725,0.16642677783966064,2.0,2.0,0.0,1.6875,0.6875,44.0,54.0,32.0,54.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_test_04,test,SyntheticNoOverlap,mixed,0.052632,0.052632,0.052632,resources/audio_depth_maps/deployable/SyntheticNoOverlap_test_04.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_test_04.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_test_04.npy,4.439,0.011462990194559097,0.05583411827683449,0.02536204271018505,0.07431963086128235,0.2676062285900116,0.9843137264251709,0.23835785686969757,0.7372549176216125,0.24685607850551605,2.0,2.0,0.0,2.315789,1.3157894736842106,50.0,44.0,19.0,44.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_test_05,test,SyntheticNoOverlap,separated,0.4,0.2,0.2,resources/audio_depth_maps/deployable/SyntheticNoOverlap_test_05.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_test_05.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_test_05.npy,4.1186875,0.011616692878305912,0.04993885010480881,0.028485208749771118,0.07884249836206436,0.28284314274787903,0.9960784316062927,0.2726307213306427,0.6941176652908325,0.2919895052909851,3.0,2.0,0.0,1.875,0.875,42.0,45.0,24.0,45.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_test_06,test,SyntheticNoOverlap,separated,0.423077,0.038462,0.038462,resources/audio_depth_maps/deployable/SyntheticNoOverlap_test_06.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_test_06.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_test_06.npy,5.761125,0.011817693710327148,0.06583870947360992,0.02645300328731537,0.07776995748281479,0.2514705955982208,0.8352941274642944,0.22132353484630585,0.572549045085907,0.23945428431034088,1.0,2.0,0.0,2.888889,1.8888888888888888,68.0,52.0,18.0,52.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_test_07,test,SyntheticNoOverlap,separated,0.625,0.291667,0.291667,resources/audio_depth_maps/deployable/SyntheticNoOverlap_test_07.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_test_07.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_test_07.npy,5.270125,0.010810564272105694,0.056326817721128464,0.02476342022418976,0.07654187083244324,0.22303922474384308,0.9411764740943909,0.20915035903453827,0.6352941393852234,0.22877338528633118,1.0,2.0,0.0,5.444444,4.444444444444445,80.0,49.0,9.0,49.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_test_08,test,SyntheticNoOverlap,mixed,0.222222,0.222222,0.222222,resources/audio_depth_maps/deployable/SyntheticNoOverlap_test_08.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_test_08.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_test_08.npy,4.437875,0.010134560987353325,0.04708000645041466,0.026939844712615013,0.07830390334129333,0.27426472306251526,0.9137254953384399,0.24632354080677032,0.6274510025978088,0.2775861918926239,2.0,2.0,0.0,2.294118,1.2941176470588236,44.0,39.0,17.0,39.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_test_09,test,SyntheticNoOverlap,separated,0.272727,0.090909,0.090909,resources/audio_depth_maps/deployable/SyntheticNoOverlap_test_09.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_test_09.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_test_09.npy,4.8001875,0.010281968861818314,0.05121191218495369,0.026709193363785744,0.08040208369493484,0.24930556118488312,0.8941176533699036,0.226797416806221,0.6823529601097107,0.2466612011194229,2.0,2.0,0.0,2.35,1.35,54.0,47.0,20.0,47.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticNoOverlap_test_10,test,SyntheticNoOverlap,separated,1.0,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticNoOverlap_test_10.npy,resources/audio_depth_maps/logmel/SyntheticNoOverlap_test_10.npy,resources/audio_depth_maps/analysis/SyntheticNoOverlap_test_10.npy,5.248,0.01575922593474388,0.10367300361394882,0.022839747369289398,0.07165507227182388,0.1821078509092331,0.9843137264251709,0.21053922176361084,0.800000011920929,0.17663966119289398,1.0,2.0,0.0,22.5,21.5,86.0,45.0,2.0,45.0,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper
SyntheticOppositeOverlap_dev_01,dev,SyntheticOppositeOverlap,separated,0.4375,0.0,0.0,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_dev_01.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_dev_01.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_dev_01.npy,4.3930625,0.012089082971215248,0.06519505381584167,0.028781751170754433,0.07709355652332306,0.2683415114879608,0.9490196108818054,0.20657682418823242,0.5882353186607361,0.24902638792991638,2.0,2.0,0.0,1.8125,0.8125,52.0,58.0,32.0,58.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_dev_02,dev,SyntheticOppositeOverlap,mixed,0.884615,0.961538,0.961538,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_dev_02.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_dev_02.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_dev_02.npy,3.4210625,0.012719592079520226,0.07182861119508743,0.028336357325315475,0.07875847816467285,0.2241421490907669,0.9803921580314636,0.1847630739212036,0.6980392336845398,0.22113332152366638,1.0,2.0,0.0,5.666667,4.666666666666667,84.0,51.0,9.0,51.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_dev_03,dev,SyntheticOppositeOverlap,separated,0.8,0.05,0.05,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_dev_03.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_dev_03.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_dev_03.npy,2.6795625,0.017120137810707092,0.050160620361566544,0.02971808612346649,0.07753446698188782,0.37794116139411926,0.9921568632125854,0.28431373834609985,0.7803921699523926,0.38004034757614136,1.0,2.0,0.0,3.833333,2.8333333333333335,68.0,46.0,12.0,46.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_dev_04,dev,SyntheticOppositeOverlap,separated,0.388889,0.166667,0.166667,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_dev_04.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_dev_04.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_dev_04.npy,2.923625,0.015794845297932625,0.05522884428501129,0.029288236051797867,0.07841786742210388,0.28647875785827637,0.9960784316062927,0.28071895241737366,0.8117647171020508,0.2891440689563751,2.0,2.0,0.0,2.75,1.75,56.0,44.0,16.0,44.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
SyntheticOppositeOverlap_dev_05,dev,SyntheticOppositeOverlap,separated,0.64,0.04,0.04,resources/audio_depth_maps/deployable/SyntheticOppositeOverlap_dev_05.npy,resources/audio_depth_maps/logmel/SyntheticOppositeOverlap_dev_05.npy,resources/audio_depth_maps/analysis/SyntheticOppositeOverlap_dev_05.npy,3.638875,0.01758362352848053,0.05691508203744888,0.029467247426509857,0.0789264366030693,0.3336193263530731,0.929411768913269,0.26564544439315796,0.7254902124404907,0.3211347162723541,1.0,2.0,0.0,3.333333,2.3333333333333335,70.0,50.0,15.0,50.0,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper
